,filename,ed,lo,lo2,lo3,lo4,ph,rm
0,01ALBENIZ.wav,5.152781604219143,-69.68002,-26.910014628475867,-43.48596109866083,0.0066942503,366.58768396367554,-0.19867914479398405
1,02ALBENIZ.wav,3.616805997876858,-63.32241,-36.791827735300345,-48.441194565514884,0.0037839054,357.0547694018731,-0.25168349051957023
2,03ALBENIZ.wav,3.2930981839422264,-71.62696,-37.28822961169849,-55.22085673943863,0.001733633,384.1606942345845,-0.16145582655067914
3,06BRUCH.wav,5.1858272278708135,-76.516304,-39.41859643876976,-65.38712307419769,0.00053782854,360.7217479063738,-0.13654884198510428
4,07BRUCH.wav,1.6630457779588765,-76.542816,-41.40930138053631,-67.21422878765908,0.00043580134,368.29916379211795,-0.18217458251985552
5,08CABAN.wav,0.9279013658515731,-73.51493,-39.49421149740701,-61.84360985464948,0.0008087597,404.1482498224195,-0.15156658761334227
6,09COREL.wav,1.6406249999999998,-73.87247,-33.09595268222535,-54.28801022100973,0.0019301875,390.91821370039156,-0.1335604945202078
7,10DVORAK.wav,1.8833705357142856,-74.85494,-38.28593594780577,-60.70192782801566,0.0009223667,383.6878379660318,-0.14914722012983342
8,11ELGAR.wav,1.185446563444109,-58.14401,-45.16210622960096,-51.67830173659141,0.0026066632,503.25637844800684,-0.13116702639627648
9,12faure.wav,1.1762395251396647,-73.07279,-41.518557305523075,-64.19353656084652,0.000617054,366.66847598043074,-0.22554862086143454
10,14hummel.wav,2.1890107044198897,-76.285774,-34.52994357671174,-61.56840981479168,0.00083479437,361.036431937816,-0.15934813049012034
11,15hummel.wav,1.4879188436216477,-70.85845,-38.96352625520504,-55.31904323075855,0.0017141461,424.389557681538,-0.13241194164907755
12,16hummel.wav,3.608058990641711,-76.2116,-41.313001768506396,-70.01133274172516,0.00031581544,360.1737503085035,-0.17855729423409794
13,17MENDEL.wav,2.222347781469898,-37.218018,-36.24204739279708,-39.78343367426592,0.0102524655,471.61604489893904,-0.2642261327238678
14,18MENDEL.wav,4.716205871757925,-74.30341,-31.883139471268194,-54.604701045101116,0.0018610796,374.25916990774795,-0.12660675304686297
15,19MENDEL.wav,2.8315134544008487,-76.72265,-46.04145005657481,-72.13312940021366,0.000247368,368.02410264656044,-0.20733561320724408
16,20MENDEL.wav,1.3223279462673088,-41.672432,-42.06649140813907,-45.54712059024776,0.005280122,445.2500600616194,0.056255754261868136
17,21MENDEL.wav,3.426860175975517,-31.421276,-35.64163748376695,-37.32618695137067,0.013604753,516.0987067121579,-0.18753665689757298
18,22MENDEL.wav,1.3334478943133046,-43.400223,-37.78261181533858,-41.789922596574755,0.008137741,483.76109371372314,-0.11176450200604354
19,23MERCAD.wav,2.9700969827586206,-71.29923,-41.794173120579664,-58.66392428958301,0.0011662826,393.9482912789361,-0.1504186872042679
20,29MUSSOR.wav,8.402314057221282,-75.351974,-40.32514990164963,-66.01675689141545,0.0005002213,376.8792821970725,-0.17225493793649288
21,30MUSSOR.wav,1.394236173561151,-77.43263,-37.28647002544466,-68.6304005314918,0.00037023713,350.9422276302906,-0.13385160777046473
22,32PAGAN.wav,3.6597934165019765,-35.031075,-35.77856256672578,-38.63326004009561,0.011704072,465.8672707290116,-0.026466595531031437
23,33PAGAN.wav,3.8791432100183827,-39.19533,-38.7671545842057,-42.32392721783949,0.0076525053,601.8053610674621,-0.16206275028662323
24,34PROKOF.wav,3.0066307554853724,-55.607597,-39.245154286133406,-46.055987027092385,0.004979671,389.3111378799691,-0.06995452062812337
25,35PURCEL.wav,1.3744597739361701,-45.598232,-42.601590680237024,-47.86796464991348,0.004042051,488.68195675091295,-0.023009277207820623
26,36RACHMA.wav,1.4950264207726764,-76.27404,-47.92353205561967,-78.50577787381545,0.00011877119,367.5072482013318,-0.15908233968143862
27,37SCHARW.wav,1.287165317559153,-42.518032,-32.44306920031115,-36.74705861460561,0.014542768,499.7815945351848,-0.23346135748192554
28,38SCHON.wav,3.449041193181818,-51.63448,-38.17997478629201,-44.14260229178222,0.0062068305,505.2570845383651,-0.18669331268909925
29,39SCHON.wav,2.7366612667224084,-46.468327,-36.95069457119126,-42.051947815408084,0.007895918,446.2129004531635,-0.14507899230180876
30,40SCHON.wav,1.8122002629950498,-56.473225,-40.17456255134149,-46.95138742714596,0.0044919057,422.9480884262068,-0.1508516267907421
31,41SCHON.wav,4.169003661996294,-47.746845,-46.642704322230244,-51.35289300053564,0.0027061717,501.6735450288463,-0.08323510974252354
32,43SOR.wav,2.0875365962321792,-41.790188,-33.07210159997558,-36.263774087554594,0.015374864,625.9437754325658,-0.0502839125483285
33,44SOR.wav,2.5215194610778444,-33.475994,-37.26354784945557,-39.96763918565471,0.010037326,472.3006312804366,0.040898332205347505
34,46TCHAIK.wav,1.7737829345851,-75.88104,-50.07703250355677,-74.82728993717461,0.00018139926,366.65634969913737,-0.16823273244609585
35,47VIVAL.wav,0.933327689628483,-48.2566,-37.90603897495061,-43.72642865463207,0.006511463,397.59693260724623,0.025226126527498453
36,48VIVAL.wav,0.933327689628483,-48.2566,-37.90603897495061,-43.72642865463207,0.006511463,397.59693260724623,0.025226126527498453
37,49WEBER.wav,1.8042931189903844,-70.52481842041016,-27.21542430624427,-45.272814268505414,0.005449532996863127,412.35924485648025,-0.16749106388517077
